"word","mean_percentile","n_sources","sources","mean_raw_concreteness","gloss_english","tier","selected"
"cultura",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"culture","extended",FALSE
"curioso",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"curious","extended",FALSE
"libertação",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"liberation","extended",FALSE
"motivo",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"motive","extended",FALSE
"penetrante",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"piercing","extended",FALSE
"prático",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"practical","extended",FALSE
"sereno",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"serene","extended",FALSE
"síntese",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"synthesis","extended",FALSE
"situação",0.165555945282357,1,"Soares2017_MinhoWordPool",3.25,"situation","extended",FALSE
"acção",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"action","extended",FALSE
"alívio",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"relief","extended",FALSE
"anulação",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"cancellation","extended",FALSE
"apoio",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"support","extended",FALSE
"assustador",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"scary","extended",FALSE
"carinho",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"care","extended",FALSE
"cobarde",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"coward","extended",FALSE
"conduta",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"conduct","extended",FALSE
"evidência",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"evidence","extended",FALSE
"grosseiro",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"coarse","extended",FALSE
"incorrecto",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"incorrect","extended",FALSE
"malévolo",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"evil","extended",FALSE
"obsceno",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"obscene","extended",FALSE
"severo",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"severe","extended",FALSE
"teórico",0.161346895826026,1,"Soares2017_MinhoWordPool",3.24,"theoretical","extended",FALSE
"espanto",0.159708515432832,3,"Marques2005;Marques2007;Soares2017_MinhoWordPool",2.56,"amazement","extended",FALSE
"charme",0.158657652433417,3,"Marques2005;Marques2007;Soares2017_MinhoWordPool",2.59333333333333,"charm","extended",FALSE
"empenho",0.158014731673097,1,"Soares2017_MinhoWordPool",3.23,"commitment","extended",FALSE
"estridente",0.158014731673097,1,"Soares2017_MinhoWordPool",3.23,"shrill","extended",FALSE
"modificação",0.158014731673097,1,"Soares2017_MinhoWordPool",3.23,"modification","extended",FALSE
"utilização",0.158014731673097,1,"Soares2017_MinhoWordPool",3.23,"utilization","extended",FALSE
"Interesse",0.157853860699311,4,"Cameirao2010;Marques2005;Marques2007;Soares2017_MinhoWordPool",2.425,"interest","extended",FALSE
"artístico",0.155910206944932,1,"Soares2017_MinhoWordPool",3.22,"artistic","extended",FALSE
"capacidade",0.155910206944932,1,"Soares2017_MinhoWordPool",3.22,"capacity","extended",FALSE
"equilíbrio",0.155910206944932,1,"Soares2017_MinhoWordPool",3.22,"balance","extended",FALSE
"firmamento",0.155910206944932,1,"Soares2017_MinhoWordPool",3.22,"firmament","extended",FALSE
"horror",0.155910206944932,1,"Soares2017_MinhoWordPool",3.22,"horror","extended",FALSE
"surpresa",0.155910206944932,1,"Soares2017_MinhoWordPool",3.22,"surprise","extended",FALSE
"unânime",0.155910206944932,1,"Soares2017_MinhoWordPool",3.22,"unanimous","extended",FALSE
"vasto",0.155910206944932,1,"Soares2017_MinhoWordPool",3.22,"vast","extended",FALSE
"definição",0.153279551034725,1,"Soares2017_MinhoWordPool",3.21,"definition","extended",FALSE
"drama",0.153279551034725,1,"Soares2017_MinhoWordPool",3.21,"drama","extended",FALSE
"étnico",0.153279551034725,1,"Soares2017_MinhoWordPool",3.21,"ethnic","extended",FALSE
"finalidade",0.153279551034725,1,"Soares2017_MinhoWordPool",3.21,"goal","extended",FALSE
"justificação",0.153279551034725,1,"Soares2017_MinhoWordPool",3.21,"justification","extended",FALSE
"método",0.153279551034725,1,"Soares2017_MinhoWordPool",3.21,"method","extended",FALSE
"passivo",0.153279551034725,1,"Soares2017_MinhoWordPool",3.21,"passive","extended",FALSE
"decisivo",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"decisive","extended",FALSE
